2023-04-07 00:00:00.000;1754-01-01 07:01:37.107;1;K510026;028-CHEMNITZ-RO;1x6;Geranium palustris;B0418495-7979-41C4-A430-B630CDF24CDD;VR;11193801;72
2023-04-07 00:00:00.000;1754-01-01 07:01:37.107;1;K510061;063-BAD DUERRH;1x6;Geranium palustris;B0418495-7979-41C4-A430-B630CDF24CDD;VR;11193802;72
2023-04-07 00:00:00.000;1754-01-01 07:01:37.107;1;K510078;084-INGOLSTADT;1x6;Geranium palustris;B0418495-7979-41C4-A430-B630CDF24CDD;VR;11193803;72
2023-04-07 00:00:00.000;1754-01-01 07:01:37.107;1;K510086;092-WUERZBURG;1x6;Geranium palustris;B0418495-7979-41C4-A430-B630CDF24CDD;VR;11193804;72
2023-04-07 00:00:00.000;1754-01-01 07:01:37.123;1;K510088;094-PFULLINGEN;1x6;Geranium palustris;B0418495-7979-41C4-A430-B630CDF24CDD;VR;11193805;72
2023-04-07 00:00:00.000;1754-01-01 07:01:37.123;1;K510090;096-SPEYER;1x6;Geranium palustris;B0418495-7979-41C4-A430-B630CDF24CDD;VR;11193806;72
2023-04-07 00:00:00.000;1754-01-01 07:01:37.123;1;K510099;109-FRECHEN;1x6;Geranium palustris;B0418495-7979-41C4-A430-B630CDF24CDD;VR;11193807;72
2023-04-07 00:00:00.000;1754-01-01 07:01:37.123;1;K550133;170-WELS;1x6;Geranium palustris;B0418495-7979-41C4-A430-B630CDF24CDD;MA;11193808;72
2023-04-07 00:00:00.000;1754-01-01 07:01:37.137;1;K510063;065-KOBLENZ;1x6;Geranium palustris;B0418495-7979-41C4-A430-B630CDF24CDD;MA;11193809;72
2023-04-07 00:00:00.000;1754-01-01 07:01:37.137;1;K510098;108-HAMBURG II;1x6;Geranium palustris;B0418495-7979-41C4-A430-B630CDF24CDD;MA;11193810;72
2023-04-07 00:00:00.000;1754-01-01 07:01:37.137;1;K550006;120-BOENNINGSTE;1x6;Geranium palustris;B0418495-7979-41C4-A430-B630CDF24CDD;MA;11193811;72
2023-04-07 00:00:00.000;1754-01-01 07:01:37.137;1;K550173;131-HALLE-PEISS;1x6;Geranium palustris;B0418495-7979-41C4-A430-B630CDF24CDD;MA;11193812;72
2023-04-07 00:00:00.000;1754-01-01 07:02:31.460;1;K510005;007-WIEN-HIRSCH;1x6;Iris pseudacorus;29C92A97-117A-431F-8EDF-249FFCB2D702;VR;11193813;72
2023-04-07 00:00:00.000;1754-01-01 07:02:31.460;1;K510006;008-BRUNN AM G;1x6;Iris pseudacorus;29C92A97-117A-431F-8EDF-249FFCB2D702;VR;11193814;72
2023-04-07 00:00:00.000;1754-01-01 07:02:31.460;1;K510007;009-HOHENEMS;1x6;Iris pseudacorus;29C92A97-117A-431F-8EDF-249FFCB2D702;VR;11193815;72
2023-04-07 00:00:00.000;1754-01-01 07:02:31.460;1;K510008;010-PASCHING-LI;1x6;Iris pseudacorus;29C92A97-117A-431F-8EDF-249FFCB2D702;VR;11193816;72
2023-04-07 00:00:00.000;1754-01-01 07:02:31.460;1;K550201;173-WALS-SIEZE;1x6;Iris pseudacorus;29C92A97-117A-431F-8EDF-249FFCB2D702;VR;11193817;72
2023-04-07 00:00:00.000;1754-01-01 07:02:31.477;1;K510014;016-EICHENZELL;1x6;Iris pseudacorus;29C92A97-117A-431F-8EDF-249FFCB2D702;VR;11193818;72
2023-04-07 00:00:00.000;1754-01-01 07:02:31.477;1;K510025;027-TRIER;1x6;Iris pseudacorus;29C92A97-117A-431F-8EDF-249FFCB2D702;VR;11193819;72
2023-04-07 00:00:00.000;1754-01-01 07:02:31.477;1;K510026;028-CHEMNITZ-RO;1x6;Iris pseudacorus;29C92A97-117A-431F-8EDF-249FFCB2D702;VR;11193820;72
2023-04-07 00:00:00.000;1754-01-01 07:02:31.477;1;K510028;030-AMBERG;1x6;Iris pseudacorus;29C92A97-117A-431F-8EDF-249FFCB2D702;VR;11193821;72
2023-04-07 00:00:00.000;1754-01-01 07:02:31.493;1;K510043;045-MARKKLEEBE;1x6;Iris pseudacorus;29C92A97-117A-431F-8EDF-249FFCB2D702;VR;11193822;72
2023-04-07 00:00:00.000;1754-01-01 07:02:31.493;1;K510061;063-BAD DUERRH;1x6;Iris pseudacorus;29C92A97-117A-431F-8EDF-249FFCB2D702;VR;11193823;72
2023-04-07 00:00:00.000;1754-01-01 07:02:31.493;1;K510076;082-RAIN (BLUM;1x6;Iris pseudacorus;29C92A97-117A-431F-8EDF-249FFCB2D702;VR;11193824;72
2023-04-07 00:00:00.000;1754-01-01 07:02:31.493;1;K510077;083-NUERNB II;1x6;Iris pseudacorus;29C92A97-117A-431F-8EDF-249FFCB2D702;VR;11193825;72
2023-04-07 00:00:00.000;1754-01-01 07:02:31.493;1;K510086;092-WUERZBURG;1x6;Iris pseudacorus;29C92A97-117A-431F-8EDF-249FFCB2D702;VR;11193826;72
2023-04-07 00:00:00.000;1754-01-01 07:02:31.493;1;K510088;094-PFULLINGEN;1x6;Iris pseudacorus;29C92A97-117A-431F-8EDF-249FFCB2D702;VR;11193827;72
2023-04-07 00:00:00.000;1754-01-01 07:02:31.493;1;K550185;102-FILDERSTADT;1x6;Iris pseudacorus;29C92A97-117A-431F-8EDF-249FFCB2D702;VR;11193828;72
2023-04-07 00:00:00.000;1754-01-01 07:02:31.507;1;K510094;103-KASSEL;1x6;Iris pseudacorus;29C92A97-117A-431F-8EDF-249FFCB2D702;VR;11193829;72
2023-04-07 00:00:00.000;1754-01-01 07:02:31.507;1;K510095;104-DUSSELDORF;1x6;Iris pseudacorus;29C92A97-117A-431F-8EDF-249FFCB2D702;VR;11193830;72
2023-04-07 00:00:00.000;1754-01-01 07:02:31.507;1;K510099;109-FRECHEN;1x6;Iris pseudacorus;29C92A97-117A-431F-8EDF-249FFCB2D702;VR;11193831;72
2023-04-07 00:00:00.000;1754-01-01 07:02:31.507;1;K550211;114-ERFURT;1x6;Iris pseudacorus;29C92A97-117A-431F-8EDF-249FFCB2D702;VR;11193832;72
2023-04-07 00:00:00.000;1754-01-01 07:02:31.507;1;K550184;126-WAIBLINGEN;1x6;Iris pseudacorus;29C92A97-117A-431F-8EDF-249FFCB2D702;VR;11193833;72
2023-04-07 00:00:00.000;1754-01-01 07:02:31.523;1;K510016;018-LUDWIGSHAF;1x6;Iris pseudacorus;29C92A97-117A-431F-8EDF-249FFCB2D702;MA;11193834;72
2023-04-07 00:00:00.000;1754-01-01 07:02:31.523;1;K510034;036-SCHWEINFUR;1x6;Iris pseudacorus;29C92A97-117A-431F-8EDF-249FFCB2D702;MA;11193835;72
2023-04-07 00:00:00.000;1754-01-01 07:02:31.523;1;K510048;050-BROCKWITZ;1x6;Iris pseudacorus;29C92A97-117A-431F-8EDF-249FFCB2D702;MA;11193836;72
2023-04-07 00:00:00.000;1754-01-01 07:02:31.523;1;K510063;065-KOBLENZ;2x6;Iris pseudacorus;29C92A97-117A-431F-8EDF-249FFCB2D702;MA;11193837;72
2023-04-07 00:00:00.000;1754-01-01 07:02:31.523;1;K510083;089-MUENCH. II;1x6;Iris pseudacorus;29C92A97-117A-431F-8EDF-249FFCB2D702;MA;11193838;72
2023-04-07 00:00:00.000;1754-01-01 07:02:31.523;1;K550132;124-LIMBURG;1x6;Iris pseudacorus;29C92A97-117A-431F-8EDF-249FFCB2D702;MA;11193839;72
2023-04-07 00:00:00.000;1754-01-01 07:02:31.540;1;K550181;127-NUERNBERG;1x6;Iris pseudacorus;29C92A97-117A-431F-8EDF-249FFCB2D702;MA;11193840;72
2023-04-07 00:00:00.000;1754-01-01 07:02:53.487;1;K510002;004-VOELS-CYTA;1x6;Crassula recurva;61755CF6-CD1B-4927-B690-259AA34C9207;VR;11193841;72
2023-04-07 00:00:00.000;1754-01-01 07:02:53.487;1;K510003;005-ST.POELTEN;1x6;Crassula recurva;61755CF6-CD1B-4927-B690-259AA34C9207;VR;11193842;72
2023-04-07 00:00:00.000;1754-01-01 07:02:53.487;1;K510006;008-BRUNN AM G;1x6;Crassula recurva;61755CF6-CD1B-4927-B690-259AA34C9207;VR;11193843;72
2023-04-07 00:00:00.000;1754-01-01 07:02:53.503;1;K510007;009-HOHENEMS;1x6;Crassula recurva;61755CF6-CD1B-4927-B690-259AA34C9207;VR;11193844;72
2023-04-07 00:00:00.000;1754-01-01 07:02:53.503;1;K510008;010-PASCHING-LI;1x6;Crassula recurva;61755CF6-CD1B-4927-B690-259AA34C9207;VR;11193845;72
2023-04-07 00:00:00.000;1754-01-01 07:02:53.503;1;K550201;173-WALS-SIEZE;1x6;Crassula recurva;61755CF6-CD1B-4927-B690-259AA34C9207;VR;11193846;72
2023-04-07 00:00:00.000;1754-01-01 07:02:53.503;1;K550221;174-NEUNKIRCHE;1x6;Crassula recurva;61755CF6-CD1B-4927-B690-259AA34C9207;VR;11193847;72
2023-04-07 00:00:00.000;1754-01-01 07:02:53.517;1;K550268;177-GERASDORF;1x6;Crassula recurva;61755CF6-CD1B-4927-B690-259AA34C9207;VR;11193848;72
2023-04-07 00:00:00.000;1754-01-01 07:02:53.517;1;K510012;014-ROEDENTAL;1x6;Crassula recurva;61755CF6-CD1B-4927-B690-259AA34C9207;VR;11193849;72
2023-04-07 00:00:00.000;1754-01-01 07:02:53.517;1;K510014;016-EICHENZELL;1x6;Crassula recurva;61755CF6-CD1B-4927-B690-259AA34C9207;VR;11193850;72
2023-04-07 00:00:00.000;1754-01-01 07:02:53.533;1;K510037;039-TAUCHA;1x6;Crassula recurva;61755CF6-CD1B-4927-B690-259AA34C9207;VR;11193851;72
2023-04-07 00:00:00.000;1754-01-01 07:02:53.533;1;K510047;049-ALBSTADT;1x6;Crassula recurva;61755CF6-CD1B-4927-B690-259AA34C9207;VR;11193852;72
2023-04-07 00:00:00.000;1754-01-01 07:02:53.533;1;K510055;057-OBERKOTZAU;1x6;Crassula recurva;61755CF6-CD1B-4927-B690-259AA34C9207;VR;11193853;72
2023-04-07 00:00:00.000;1754-01-01 07:02:53.533;1;K510061;063-BAD DUERRH;2x6;Crassula recurva;61755CF6-CD1B-4927-B690-259AA34C9207;VR;11193854;72
2023-04-07 00:00:00.000;1754-01-01 07:02:53.550;1;K510066;068-FRIEDRICHS;1x6;Crassula recurva;61755CF6-CD1B-4927-B690-259AA34C9207;VR;11193855;72
2023-04-07 00:00:00.000;1754-01-01 07:02:53.550;1;K510077;083-NUERNB II;1x6;Crassula recurva;61755CF6-CD1B-4927-B690-259AA34C9207;VR;11193856;72
2023-04-07 00:00:00.000;1754-01-01 07:02:53.550;1;K510088;094-PFULLINGEN;1x6;Crassula recurva;61755CF6-CD1B-4927-B690-259AA34C9207;VR;11193857;72
2023-04-07 00:00:00.000;1754-01-01 07:02:53.550;1;K510091;097-KARLSRUHE;1x6;Crassula recurva;61755CF6-CD1B-4927-B690-259AA34C9207;VR;11193858;72
2023-04-07 00:00:00.000;1754-01-01 07:02:53.563;1;K550226;137-HOECHSTADT;1x6;Crassula recurva;61755CF6-CD1B-4927-B690-259AA34C9207;VR;11193859;72
2023-04-07 00:00:00.000;1754-01-01 07:02:53.563;1;K550248;138-GOEPPINGEN;1x6;Crassula recurva;61755CF6-CD1B-4927-B690-259AA34C9207;VR;11193860;72
2023-04-07 00:00:00.000;1754-01-01 07:02:53.563;1;K550186;172-KLAGENFURT;1x6;Crassula recurva;61755CF6-CD1B-4927-B690-259AA34C9207;MA;11193861;72
2023-04-07 00:00:00.000;1754-01-01 07:02:53.583;1;K510011;013-BENSHEIM;1x6;Crassula recurva;61755CF6-CD1B-4927-B690-259AA34C9207;MA;11193862;72
2023-04-07 00:00:00.000;1754-01-01 07:02:53.583;1;K510015;017-FUERTH;1x6;Crassula recurva;61755CF6-CD1B-4927-B690-259AA34C9207;MA;11193863;72
2023-04-07 00:00:00.000;1754-01-01 07:02:53.583;1;K510016;018-LUDWIGSHAF;1x6;Crassula recurva;61755CF6-CD1B-4927-B690-259AA34C9207;MA;11193864;72
2023-04-07 00:00:00.000;1754-01-01 07:02:53.583;1;K510035;037-SCHWAEBISC;1x6;Crassula recurva;61755CF6-CD1B-4927-B690-259AA34C9207;MA;11193865;72
2023-04-07 00:00:00.000;1754-01-01 07:02:53.583;1;K510075;080-SENDEN;1x6;Crassula recurva;61755CF6-CD1B-4927-B690-259AA34C9207;MA;11193866;72
2023-04-07 00:00:00.000;1754-01-01 07:02:53.600;1;K510082;088-LANDSHUT;1x6;Crassula recurva;61755CF6-CD1B-4927-B690-259AA34C9207;MA;11193867;72
2023-04-07 00:00:00.000;1754-01-01 07:02:53.600;1;K510100;110-DRESDEN II;1x6;Crassula recurva;61755CF6-CD1B-4927-B690-259AA34C9207;MA;11193868;72
2023-04-07 00:00:00.000;1754-01-01 07:02:53.600;1;K550273;118-NEUMARKT;1x6;Crassula recurva;61755CF6-CD1B-4927-B690-259AA34C9207;MA;11193869;72
2023-04-07 00:00:00.000;1754-01-01 07:02:53.600;1;K550132;124-LIMBURG;1x6;Crassula recurva;61755CF6-CD1B-4927-B690-259AA34C9207;MA;11193870;72
2023-04-07 00:00:00.000;1754-01-01 07:02:53.600;1;K550181;127-NUERNBERG;1x6;Crassula recurva;61755CF6-CD1B-4927-B690-259AA34C9207;MA;11193871;72
2023-04-07 00:00:00.000;1754-01-01 07:02:53.600;1;K550173;131-HALLE-PEISS;1x6;Crassula recurva;61755CF6-CD1B-4927-B690-259AA34C9207;MA;11193872;72
2023-04-07 00:00:00.000;1754-01-01 07:02:53.617;1;K550205;134-OSNABRUCK;1x6;Crassula recurva;61755CF6-CD1B-4927-B690-259AA34C9207;MA;11193873;72
