2023-04-14 00:00:00.000;1754-01-01 12:11:57.673;1;K550133;170-WELS;1x6;BEGONIA LAMBADA;69EBB36B-5AD6-47CA-9ABC-006933D9A9A3;ZO;11251194;48;P32979;100000;2023-04-16 00:00:00.000
2023-04-14 00:00:00.000;1754-01-01 12:11:57.687;1;K550186;172-KLAGENFURT;1x6;BEGONIA LAMBADA;69EBB36B-5AD6-47CA-9ABC-006933D9A9A3;ZO;11251195;48;P32979;110000;2023-04-16 00:00:00.000
2023-04-14 00:00:00.000;1754-01-01 12:11:57.687;1;K510014;016-EICHENZELL;1x6;BEGONIA LAMBADA;69EBB36B-5AD6-47CA-9ABC-006933D9A9A3;ZO;11251196;48;P32979;360000;2023-04-16 00:00:00.000
2023-04-14 00:00:00.000;1754-01-01 12:11:57.687;1;K510023;025-WORMS;1x6;BEGONIA LAMBADA;69EBB36B-5AD6-47CA-9ABC-006933D9A9A3;ZO;11251197;48;P32979;370000;2023-04-16 00:00:00.000
2023-04-14 00:00:00.000;1754-01-01 12:11:57.687;1;K510029;031-PLOCHINGEN;2x6;BEGONIA LAMBADA;69EBB36B-5AD6-47CA-9ABC-006933D9A9A3;ZO;11251198;48;P32979;380000;2023-04-16 00:00:00.000
2023-04-14 00:00:00.000;1754-01-01 12:11:57.703;1;K510080;086-AUGSB III;2x6;BEGONIA LAMBADA;69EBB36B-5AD6-47CA-9ABC-006933D9A9A3;ZO;11251199;48;P32979;390000;2023-04-16 00:00:00.000
2023-04-14 00:00:00.000;1754-01-01 12:11:57.703;1;K510098;108-HAMBURG II;1x6;BEGONIA LAMBADA;69EBB36B-5AD6-47CA-9ABC-006933D9A9A3;ZO;11251200;48;P32979;400000;2023-04-16 00:00:00.000
2023-04-14 00:00:00.000;1754-01-01 12:11:57.703;1;K510104;117-KIEL;2x6;BEGONIA LAMBADA;69EBB36B-5AD6-47CA-9ABC-006933D9A9A3;ZO;11251201;48;P32979;410000;2023-04-16 00:00:00.000
2023-04-14 00:00:00.000;1754-01-01 12:11:57.703;1;K550132;124-LIMBURG;1x6;BEGONIA LAMBADA;69EBB36B-5AD6-47CA-9ABC-006933D9A9A3;ZO;11251202;48;P32979;420000;2023-04-16 00:00:00.000
2023-04-14 00:00:00.000;1754-01-01 12:11:57.703;1;K550205;134-OSNABRUCK;1x6;BEGONIA LAMBADA;69EBB36B-5AD6-47CA-9ABC-006933D9A9A3;ZO;11251203;48;P32979;430000;2023-04-16 00:00:00.000
