2023-05-16 00:00:00.000;1754-01-01 10:19:44.457;1;K510061;063-BAD DUERRH;24x1;Alpine Pflanzen 6er Pack;A31B2772-9583-4049-8F5B-27D4E35B085A;DO;11524790
2023-05-16 00:00:00.000;1754-01-01 10:19:44.457;1;K510083;089-MUENCH. II;24x1;Alpine Pflanzen 6er Pack;A31B2772-9583-4049-8F5B-27D4E35B085A;DO;11524791
2023-05-16 00:00:00.000;1754-01-01 10:19:44.457;1;K510088;094-PFULLINGEN;24x1;Alpine Pflanzen 6er Pack;A31B2772-9583-4049-8F5B-27D4E35B085A;DO;11524792
2023-05-16 00:00:00.000;1754-01-01 10:19:44.457;1;K550106;119-FREIBURG;24x1;Alpine Pflanzen 6er Pack;A31B2772-9583-4049-8F5B-27D4E35B085A;DO;11524793
2023-05-16 00:00:00.000;1754-01-01 10:19:44.470;1;K550182;132-WALDSHUT;24x1;Alpine Pflanzen 6er Pack;A31B2772-9583-4049-8F5B-27D4E35B085A;DO;11524794
2023-05-16 00:00:00.000;1754-01-01 10:19:44.470;1;K510011;013-BENSHEIM;24x1;Alpine Pflanzen 6er Pack;A31B2772-9583-4049-8F5B-27D4E35B085A;DO;11524795
2023-05-16 00:00:00.000;1754-01-01 08:45:17.093;1;K500021;443-VERSAND;1x1;Salix int. Hakuro Nishiki P19;9394F194-5051-4B2E-8E2A-28302CB1F81D;VR;11521382
2023-05-16 00:00:00.000;1754-01-01 08:45:17.110;1;K510002;004-VOELS-CYTA;21x1;Salix int. Hakuro Nishiki P19;9394F194-5051-4B2E-8E2A-28302CB1F81D;DI;11521383
2023-05-16 00:00:00.000;1754-01-01 08:45:17.110;1;K510005;007-WIEN-HIRSCH;21x1;Salix int. Hakuro Nishiki P19;9394F194-5051-4B2E-8E2A-28302CB1F81D;DI;11521384
2023-05-16 00:00:00.000;1754-01-01 08:45:17.110;1;K510006;008-BRUNN AM G;21x1;Salix int. Hakuro Nishiki P19;9394F194-5051-4B2E-8E2A-28302CB1F81D;DI;11521385
2023-05-16 00:00:00.000;1754-01-01 08:45:17.123;1;K550207;171-WIENER NEUS;21x1;Salix int. Hakuro Nishiki P19;9394F194-5051-4B2E-8E2A-28302CB1F81D;DI;11521386
2023-05-16 00:00:00.000;1754-01-01 08:45:17.123;1;K550201;173-WALS-SIEZE;[14x1];Salix int. Hakuro Nishiki P19;9394F194-5051-4B2E-8E2A-28302CB1F81D;DI;11521387
2023-05-16 00:00:00.000;1754-01-01 08:45:17.123;1;K550229;175-VILLACH;21x1;Salix int. Hakuro Nishiki P19;9394F194-5051-4B2E-8E2A-28302CB1F81D;DI;11521388
2023-05-16 00:00:00.000;1754-01-01 08:45:17.123;1;K550230;176-ANIF;[14x1];Salix int. Hakuro Nishiki P19;9394F194-5051-4B2E-8E2A-28302CB1F81D;DI;11521389
2023-05-16 00:00:00.000;1754-01-01 08:45:17.123;1;K550268;177-GERASDORF;21x1;Salix int. Hakuro Nishiki P19;9394F194-5051-4B2E-8E2A-28302CB1F81D;DI;11521390
2023-05-16 00:00:00.000;1754-01-01 08:45:17.123;1;K550201;173-WALS-SIEZE;[7x1];Salix int. Hakuro Nishiki P19;9394F194-5051-4B2E-8E2A-28302CB1F81D;DI;11521425
2023-05-16 00:00:00.000;1754-01-01 08:45:17.123;1;K550230;176-ANIF;[7x1];Salix int. Hakuro Nishiki P19;9394F194-5051-4B2E-8E2A-28302CB1F81D;DI;11521426
2023-05-16 00:00:00.000;1754-01-01 08:45:17.140;1;K510017;019-SCHWAEBISC;21x1;Salix int. Hakuro Nishiki P19;9394F194-5051-4B2E-8E2A-28302CB1F81D;DI;11521391
2023-05-16 00:00:00.000;1754-01-01 08:45:17.140;2;K510028;030-AMBERG;42x1;Salix int. Hakuro Nishiki P19;9394F194-5051-4B2E-8E2A-28302CB1F81D;DI;11521392
2023-05-16 00:00:00.000;1754-01-01 08:45:17.140;1;K510036;038-PEISSENBER;7x1;Salix int. Hakuro Nishiki P19;9394F194-5051-4B2E-8E2A-28302CB1F81D;DI;11521393
2023-05-16 00:00:00.000;1754-01-01 08:45:17.157;1;K510009;011-HEIDESHEIM;21x1;Salix int. Hakuro Nishiki P19;9394F194-5051-4B2E-8E2A-28302CB1F81D;DO;11521394
2023-05-16 00:00:00.000;1754-01-01 08:45:17.157;1;K510012;014-ROEDENTAL;21x1;Salix int. Hakuro Nishiki P19;9394F194-5051-4B2E-8E2A-28302CB1F81D;DO;11521395
2023-05-16 00:00:00.000;1754-01-01 08:45:17.157;1;K510024;026-HOMBURG;21x1;Salix int. Hakuro Nishiki P19;9394F194-5051-4B2E-8E2A-28302CB1F81D;DO;11521396
2023-05-16 00:00:00.000;1754-01-01 08:45:17.170;1;K510026;028-CHEMNITZ-RO;21x1;Salix int. Hakuro Nishiki P19;9394F194-5051-4B2E-8E2A-28302CB1F81D;DO;11521397
2023-05-16 00:00:00.000;1754-01-01 08:45:17.170;1;K510031;033-MEERANE;21x1;Salix int. Hakuro Nishiki P19;9394F194-5051-4B2E-8E2A-28302CB1F81D;DO;11521398
2023-05-16 00:00:00.000;1754-01-01 08:45:17.170;1;K510033;035-SAARBRUECK;21x1;Salix int. Hakuro Nishiki P19;9394F194-5051-4B2E-8E2A-28302CB1F81D;DO;11521399
2023-05-16 00:00:00.000;1754-01-01 08:45:17.170;1;K510034;036-SCHWEINFUR;21x1;Salix int. Hakuro Nishiki P19;9394F194-5051-4B2E-8E2A-28302CB1F81D;DO;11521400
2023-05-16 00:00:00.000;1754-01-01 08:45:17.170;1;K510055;057-OBERKOTZAU;21x1;Salix int. Hakuro Nishiki P19;9394F194-5051-4B2E-8E2A-28302CB1F81D;DO;11521401
2023-05-16 00:00:00.000;1754-01-01 08:45:17.187;1;K510059;061-NEUWIED;21x1;Salix int. Hakuro Nishiki P19;9394F194-5051-4B2E-8E2A-28302CB1F81D;DO;11521402
2023-05-16 00:00:00.000;1754-01-01 08:45:17.187;1;K510063;065-KOBLENZ;21x1;Salix int. Hakuro Nishiki P19;9394F194-5051-4B2E-8E2A-28302CB1F81D;DO;11521403
2023-05-16 00:00:00.000;1754-01-01 08:45:17.187;1;K510079;085-DIETZENBAC;21x1;Salix int. Hakuro Nishiki P19;9394F194-5051-4B2E-8E2A-28302CB1F81D;DO;11521404
2023-05-16 00:00:00.000;1754-01-01 08:45:17.187;1;K510086;092-WUERZBURG;21x1;Salix int. Hakuro Nishiki P19;9394F194-5051-4B2E-8E2A-28302CB1F81D;DO;11521405
2023-05-16 00:00:00.000;1754-01-01 08:45:17.187;1;K510094;103-KASSEL;21x1;Salix int. Hakuro Nishiki P19;9394F194-5051-4B2E-8E2A-28302CB1F81D;DO;11521406
2023-05-16 00:00:00.000;1754-01-01 08:45:17.203;1;K510100;110-DRESDEN II;21x1;Salix int. Hakuro Nishiki P19;9394F194-5051-4B2E-8E2A-28302CB1F81D;DO;11521407
2023-05-16 00:00:00.000;1754-01-01 08:45:17.203;1;K550132;124-LIMBURG;21x1;Salix int. Hakuro Nishiki P19;9394F194-5051-4B2E-8E2A-28302CB1F81D;DO;11521408
2023-05-16 00:00:00.000;1754-01-01 08:45:17.203;1;K550163;129-FRANKFURT;21x1;Salix int. Hakuro Nishiki P19;9394F194-5051-4B2E-8E2A-28302CB1F81D;DO;11521409
2023-05-16 00:00:00.000;1754-01-01 08:45:17.203;1;K550220;136-BOUS;21x1;Salix int. Hakuro Nishiki P19;9394F194-5051-4B2E-8E2A-28302CB1F81D;DO;11521410
2023-05-16 00:00:00.000;1754-01-01 08:45:17.217;1;K510003;005-ST.POELTEN;21x1;Salix int. Hakuro Nishiki P19;9394F194-5051-4B2E-8E2A-28302CB1F81D;DO;11521411
2023-05-16 00:00:00.000;1754-01-01 08:45:17.217;2;K510004;006-SEIERSBERG;[42x1];Salix int. Hakuro Nishiki P19;9394F194-5051-4B2E-8E2A-28302CB1F81D;DO;11521412
2023-05-16 00:00:00.000;1754-01-01 08:45:17.217;2;K510004;006-SEIERSBERG;[21x1];Salix int. Hakuro Nishiki P19;9394F194-5051-4B2E-8E2A-28302CB1F81D;DO;11521427
2023-05-16 00:00:00.000;1754-01-01 08:45:17.233;2;K550186;172-KLAGENFURT;42x1;Salix int. Hakuro Nishiki P19;9394F194-5051-4B2E-8E2A-28302CB1F81D;DO;11521413
2023-05-16 00:00:00.000;1754-01-01 08:45:17.233;1;K550221;174-NEUNKIRCHE;21x1;Salix int. Hakuro Nishiki P19;9394F194-5051-4B2E-8E2A-28302CB1F81D;DO;11521414
2023-05-16 00:00:00.000;1754-01-01 08:45:17.233;1;K510030;032-NEUTRAUBLI;21x1;Salix int. Hakuro Nishiki P19;9394F194-5051-4B2E-8E2A-28302CB1F81D;DO;11521415
2023-05-16 00:00:00.000;1754-01-01 08:45:17.250;1;K510041;043-AUGSB I (L);21x1;Salix int. Hakuro Nishiki P19;9394F194-5051-4B2E-8E2A-28302CB1F81D;DO;11521416
2023-05-16 00:00:00.000;1754-01-01 08:45:17.250;1;K510050;052-SAUERLACH;21x1;Salix int. Hakuro Nishiki P19;9394F194-5051-4B2E-8E2A-28302CB1F81D;DO;11521417
2023-05-16 00:00:00.000;1754-01-01 08:45:17.250;1;K510054;056-FREISING;21x1;Salix int. Hakuro Nishiki P19;9394F194-5051-4B2E-8E2A-28302CB1F81D;DO;11521418
2023-05-16 00:00:00.000;1754-01-01 08:45:17.267;1;K510096;106-ERLANGEN;21x1;Salix int. Hakuro Nishiki P19;9394F194-5051-4B2E-8E2A-28302CB1F81D;DO;11521419
2023-05-16 00:00:00.000;1754-01-01 08:45:17.267;1;K510014;016-EICHENZELL;21x1;Salix int. Hakuro Nishiki P19;9394F194-5051-4B2E-8E2A-28302CB1F81D;DO;11521420
2023-05-16 00:00:00.000;1754-01-01 08:45:17.267;1;K510074;078-KAISERSLAU;21x1;Salix int. Hakuro Nishiki P19;9394F194-5051-4B2E-8E2A-28302CB1F81D;DO;11521421
2023-05-16 00:00:00.000;1754-01-01 08:45:17.280;1;K510089;095-BAMBERG;21x1;Salix int. Hakuro Nishiki P19;9394F194-5051-4B2E-8E2A-28302CB1F81D;DO;11521422
2023-05-16 00:00:00.000;1754-01-01 08:45:17.280;1;K550218;113-CHEMNITZ;21x1;Salix int. Hakuro Nishiki P19;9394F194-5051-4B2E-8E2A-28302CB1F81D;DO;11521423
2023-05-16 00:00:00.000;1754-01-01 08:45:17.280;1;K550219;123-MONTABAUR;21x1;Salix int. Hakuro Nishiki P19;9394F194-5051-4B2E-8E2A-28302CB1F81D;DO;11521424
2023-05-16 00:00:00.000;1754-01-01 13:45:50.027;1;K510071;074-GERMERING;2x1;Holz Anubias S;2FCB9540-E3F6-405D-A56D-283F692DC4FD;DI;11532386
2023-05-16 00:00:00.000;1754-01-01 07:46:46.760;1;K510046;048-NEUOETTING;1x6;Calla palustris;459AC43C-7AAD-4B41-93AC-2874A3FEB0B5;DI;11520058
2023-05-16 00:00:00.000;1754-01-01 07:46:46.760;1;K510092;098-RAVENSBURG;1x6;Calla palustris;459AC43C-7AAD-4B41-93AC-2874A3FEB0B5;DI;11520059
2023-05-16 00:00:00.000;1754-01-01 07:46:46.760;1;K550183;130-INGOLSTADT;1x6;Calla palustris;459AC43C-7AAD-4B41-93AC-2874A3FEB0B5;DI;11520060
2023-05-16 00:00:00.000;1754-01-01 07:46:46.777;1;K510025;027-TRIER;1x6;Calla palustris;459AC43C-7AAD-4B41-93AC-2874A3FEB0B5;DO;11520061
2023-05-16 00:00:00.000;1754-01-01 07:46:46.777;1;K510026;028-CHEMNITZ-RO;1x6;Calla palustris;459AC43C-7AAD-4B41-93AC-2874A3FEB0B5;DO;11520062
2023-05-16 00:00:00.000;1754-01-01 07:46:46.777;1;K510090;096-SPEYER;1x6;Calla palustris;459AC43C-7AAD-4B41-93AC-2874A3FEB0B5;DO;11520063
2023-05-16 00:00:00.000;1754-01-01 07:46:46.790;1;K510102;112-KAMEN;1x6;Calla palustris;459AC43C-7AAD-4B41-93AC-2874A3FEB0B5;DO;11520064
2023-05-16 00:00:00.000;1754-01-01 07:46:46.790;1;K510051;053-DRESDEN I;1x6;Calla palustris;459AC43C-7AAD-4B41-93AC-2874A3FEB0B5;DO;11520065
2023-05-16 00:00:00.000;1754-01-01 07:46:46.790;1;K550219;123-MONTABAUR;1x6;Calla palustris;459AC43C-7AAD-4B41-93AC-2874A3FEB0B5;DO;11520066
2023-05-16 00:00:00.000;1754-01-01 15:20:26.163;1;K510053;055-PASSAU;12x6;Minihänge Petunia Mix;5D382FD5-6EF9-4CBC-9CA1-28F3D90BC2E5;DI;11535419
2023-05-16 00:00:00.000;1754-01-01 12:17:28.007;1;K510012;014-ROEDENTAL;1x8;Fargesia Rufa;9E050458-EAD3-439C-A606-29123E95BE27;DO;11528417
2023-05-16 00:00:00.000;1754-01-01 12:17:28.007;1;K510033;035-SAARBRUECK;1x8;Fargesia Rufa;9E050458-EAD3-439C-A606-29123E95BE27;DO;11528418
2023-05-16 00:00:00.000;1754-01-01 12:17:28.023;1;K510063;065-KOBLENZ;1x8;Fargesia Rufa;9E050458-EAD3-439C-A606-29123E95BE27;DO;11528419
2023-05-16 00:00:00.000;1754-01-01 12:17:28.023;1;K510091;097-KARLSRUHE;3x8;Fargesia Rufa;9E050458-EAD3-439C-A606-29123E95BE27;DO;11528420
2023-05-16 00:00:00.000;1754-01-01 12:17:28.023;1;K510096;106-ERLANGEN;1x8;Fargesia Rufa;9E050458-EAD3-439C-A606-29123E95BE27;DO;11528421
2023-05-16 00:00:00.000;1754-01-01 12:17:28.037;1;K550101;125-ERDING;2x8;Fargesia Rufa;9E050458-EAD3-439C-A606-29123E95BE27;DO;11528422
2023-05-16 00:00:00.000;1754-01-01 12:17:28.037;1;K510014;016-EICHENZELL;2x8;Fargesia Rufa;9E050458-EAD3-439C-A606-29123E95BE27;DO;11528423
2023-05-16 00:00:00.000;1754-01-01 12:17:28.037;1;K550218;113-CHEMNITZ;2x8;Fargesia Rufa;9E050458-EAD3-439C-A606-29123E95BE27;DO;11528424
2023-05-16 00:00:00.000;1754-01-01 09:41:16.707;1;K500021;443-VERSAND;1x1;ANTHURIUM SIERRA WEISS;0AA1C7A1-4821-4E9D-A937-291BC046ED1A;DI;11523438
2023-05-16 00:00:00.000;1754-01-01 09:41:16.720;1;K500021;443-VERSAND;1x1;ANTHURIUM SIERRA WEISS;0AA1C7A1-4821-4E9D-A937-291BC046ED1A;DI;11523439
2023-05-16 00:00:00.000;1754-01-01 07:29:29.300;1;K550248;138-GOEPPINGEN;1x6;Acorus gramineus;7ECD8ADD-EC2E-42CC-8C0F-29447C7853A3;DI;11519354
2023-05-16 00:00:00.000;1754-01-01 07:29:29.300;1;K510026;028-CHEMNITZ-RO;1x6;Acorus gramineus;7ECD8ADD-EC2E-42CC-8C0F-29447C7853A3;DO;11519355
2023-05-16 00:00:00.000;1754-01-01 07:29:29.300;1;K510034;036-SCHWEINFUR;1x6;Acorus gramineus;7ECD8ADD-EC2E-42CC-8C0F-29447C7853A3;DO;11519356
2023-05-16 00:00:00.000;1754-01-01 07:29:29.317;1;K510079;085-DIETZENBAC;1x6;Acorus gramineus;7ECD8ADD-EC2E-42CC-8C0F-29447C7853A3;DO;11519357
2023-05-16 00:00:00.000;1754-01-01 07:29:29.317;1;K510041;043-AUGSB I (L);1x6;Acorus gramineus;7ECD8ADD-EC2E-42CC-8C0F-29447C7853A3;DO;11519358
2023-05-16 00:00:00.000;1754-01-01 07:29:29.317;1;K510051;053-DRESDEN I;1x6;Acorus gramineus;7ECD8ADD-EC2E-42CC-8C0F-29447C7853A3;DO;11519359
2023-05-16 00:00:00.000;1754-01-01 12:01:08.847;1;K510002;004-VOELS-CYTA;1x6;Carex comans Bronze Form;F8A44BFF-8358-4AB6-932E-29489ABC1A7F;DI;11528217
2023-05-16 00:00:00.000;1754-01-01 12:01:08.860;1;K510006;008-BRUNN AM G;1x6;Carex comans Bronze Form;F8A44BFF-8358-4AB6-932E-29489ABC1A7F;DI;11528218
2023-05-16 00:00:00.000;1754-01-01 12:01:08.860;1;K510017;019-SCHWAEBISC;1x6;Carex comans Bronze Form;F8A44BFF-8358-4AB6-932E-29489ABC1A7F;DI;11528219
2023-05-16 00:00:00.000;1754-01-01 12:01:08.860;1;K510065;067-WOLFRATSHA;1x6;Carex comans Bronze Form;F8A44BFF-8358-4AB6-932E-29489ABC1A7F;DI;11528220
2023-05-16 00:00:00.000;1754-01-01 12:01:08.860;1;K510078;084-INGOLSTADT;1x6;Carex comans Bronze Form;F8A44BFF-8358-4AB6-932E-29489ABC1A7F;DI;11528221
2023-05-16 00:00:00.000;1754-01-01 12:01:08.877;1;K510087;093-BOEBLINGEN;1x6;Carex comans Bronze Form;F8A44BFF-8358-4AB6-932E-29489ABC1A7F;DI;11528222
2023-05-16 00:00:00.000;1754-01-01 12:01:08.880;1;K550185;102-FILDERSTADT;1x6;Carex comans Bronze Form;F8A44BFF-8358-4AB6-932E-29489ABC1A7F;DI;11528223
2023-05-16 00:00:00.000;1754-01-01 12:01:08.880;1;K510099;109-FRECHEN;1x6;Carex comans Bronze Form;F8A44BFF-8358-4AB6-932E-29489ABC1A7F;DI;11528224
2023-05-16 00:00:00.000;1754-01-01 12:01:08.880;1;K550273;118-NEUMARKT;1x6;Carex comans Bronze Form;F8A44BFF-8358-4AB6-932E-29489ABC1A7F;DI;11528225
2023-05-16 00:00:00.000;1754-01-01 12:01:08.880;1;K510040;042-HOFHEIM;1x6;Carex comans Bronze Form;F8A44BFF-8358-4AB6-932E-29489ABC1A7F;DO;11528226
2023-05-16 00:00:00.000;1754-01-01 12:01:08.897;1;K550120;128-KARLSBAD;1x6;Carex comans Bronze Form;F8A44BFF-8358-4AB6-932E-29489ABC1A7F;DO;11528227
2023-05-16 00:00:00.000;1754-01-01 12:01:08.897;1;K510007;009-HOHENEMS;1x6;Carex comans Bronze Form;F8A44BFF-8358-4AB6-932E-29489ABC1A7F;DO;11528228
2023-05-16 00:00:00.000;1754-01-01 12:01:08.897;1;K510054;056-FREISING;1x6;Carex comans Bronze Form;F8A44BFF-8358-4AB6-932E-29489ABC1A7F;DO;11528229
2023-05-16 00:00:00.000;1754-01-01 12:01:08.910;1;K510068;070-MUENCH. IV;1x6;Carex comans Bronze Form;F8A44BFF-8358-4AB6-932E-29489ABC1A7F;DO;11528230
2023-05-16 00:00:00.000;1754-01-01 14:18:02.007;1;K510063;065-KOBLENZ;2x1;Photinia fras. Carre Rouge;893BE95B-AAD6-455B-AC24-294D69CAADD3;DO;11533785
2023-05-16 00:00:00.000;1754-01-01 14:18:02.007;1;K510100;110-DRESDEN II;2x1;Photinia fras. Carre Rouge;893BE95B-AAD6-455B-AC24-294D69CAADD3;DO;11533786
2023-05-16 00:00:00.000;1754-01-01 14:18:02.017;1;K510004;006-SEIERSBERG;2x1;Photinia fras. Carre Rouge;893BE95B-AAD6-455B-AC24-294D69CAADD3;DO;11533787
2023-05-16 00:00:00.000;1754-01-01 14:18:02.027;1;K550182;132-WALDSHUT;2x1;Photinia fras. Carre Rouge;893BE95B-AAD6-455B-AC24-294D69CAADD3;DO;11533788
2023-05-16 00:00:00.000;1754-01-01 12:40:26.003;1;K510002;004-VOELS-CYTA;3x6;Lavandula st. Besonderheiten in Sorten;A78C38F6-D371-44FA-832B-29624C54D6A5;DI;11529670
2023-05-16 00:00:00.000;1754-01-01 12:40:26.003;1;K510005;007-WIEN-HIRSCH;5x6;Lavandula st. Besonderheiten in Sorten;A78C38F6-D371-44FA-832B-29624C54D6A5;DI;11529671
2023-05-16 00:00:00.000;1754-01-01 12:40:26.017;1;K510006;008-BRUNN AM G;4x6;Lavandula st. Besonderheiten in Sorten;A78C38F6-D371-44FA-832B-29624C54D6A5;DI;11529672
2023-05-16 00:00:00.000;1754-01-01 12:40:26.017;1;K550207;171-WIENER NEUS;2x6;Lavandula st. Besonderheiten in Sorten;A78C38F6-D371-44FA-832B-29624C54D6A5;DI;11529673
2023-05-16 00:00:00.000;1754-01-01 12:40:26.033;1;K550201;173-WALS-SIEZE;2x6;Lavandula st. Besonderheiten in Sorten;A78C38F6-D371-44FA-832B-29624C54D6A5;DI;11529674
2023-05-16 00:00:00.000;1754-01-01 12:40:26.033;1;K550268;177-GERASDORF;3x6;Lavandula st. Besonderheiten in Sorten;A78C38F6-D371-44FA-832B-29624C54D6A5;DI;11529675
2023-05-16 00:00:00.000;1754-01-01 12:40:26.033;1;K550274;178-WIEN AUHOF;2x6;Lavandula st. Besonderheiten in Sorten;A78C38F6-D371-44FA-832B-29624C54D6A5;DI;11529676
2023-05-16 00:00:00.000;1754-01-01 12:40:26.050;1;K510010;012-WITTEN;6x6;Lavandula st. Besonderheiten in Sorten;A78C38F6-D371-44FA-832B-29624C54D6A5;DI;11529677
2023-05-16 00:00:00.000;1754-01-01 12:40:26.050;1;K510019;021-RASTATT;2x6;Lavandula st. Besonderheiten in Sorten;A78C38F6-D371-44FA-832B-29624C54D6A5;DI;11529678
2023-05-16 00:00:00.000;1754-01-01 12:40:26.050;1;K510028;030-AMBERG;2x6;Lavandula st. Besonderheiten in Sorten;A78C38F6-D371-44FA-832B-29624C54D6A5;DI;11529679
2023-05-16 00:00:00.000;1754-01-01 12:40:26.050;1;K510032;034-NEU-ULM;2x6;Lavandula st. Besonderheiten in Sorten;A78C38F6-D371-44FA-832B-29624C54D6A5;DI;11529680
2023-05-16 00:00:00.000;1754-01-01 12:40:26.050;1;K510044;046-SINGEN;1x6;Lavandula st. Besonderheiten in Sorten;A78C38F6-D371-44FA-832B-29624C54D6A5;DI;11529681
2023-05-16 00:00:00.000;1754-01-01 12:40:26.063;1;K510046;048-NEUOETTING;3x6;Lavandula st. Besonderheiten in Sorten;A78C38F6-D371-44FA-832B-29624C54D6A5;DI;11529682
2023-05-16 00:00:00.000;1754-01-01 12:40:26.063;1;K510049;051-MEMMINGEN;1x6;Lavandula st. Besonderheiten in Sorten;A78C38F6-D371-44FA-832B-29624C54D6A5;DI;11529683
2023-05-16 00:00:00.000;1754-01-01 12:40:26.063;1;K510053;055-PASSAU;1x6;Lavandula st. Besonderheiten in Sorten;A78C38F6-D371-44FA-832B-29624C54D6A5;DI;11529684
2023-05-16 00:00:00.000;1754-01-01 12:40:26.063;1;K510056;058-WEIL;6x6;Lavandula st. Besonderheiten in Sorten;A78C38F6-D371-44FA-832B-29624C54D6A5;DI;11529685
2023-05-16 00:00:00.000;1754-01-01 12:40:26.063;1;K510064;066-KOENIGSBRU;5x6;Lavandula st. Besonderheiten in Sorten;A78C38F6-D371-44FA-832B-29624C54D6A5;DI;11529686
2023-05-16 00:00:00.000;1754-01-01 12:40:26.080;1;K510065;067-WOLFRATSHA;6x6;Lavandula st. Besonderheiten in Sorten;A78C38F6-D371-44FA-832B-29624C54D6A5;DI;11529687
2023-05-16 00:00:00.000;1754-01-01 12:40:26.080;1;K510066;068-FRIEDRICHS;6x6;Lavandula st. Besonderheiten in Sorten;A78C38F6-D371-44FA-832B-29624C54D6A5;DI;11529688
2023-05-16 00:00:00.000;1754-01-01 12:40:26.080;1;K510069;071-KEMPTEN;3x6;Lavandula st. Besonderheiten in Sorten;A78C38F6-D371-44FA-832B-29624C54D6A5;DI;11529689
2023-05-16 00:00:00.000;1754-01-01 12:40:26.080;1;K510070;073-MUENCH. III;6x6;Lavandula st. Besonderheiten in Sorten;A78C38F6-D371-44FA-832B-29624C54D6A5;DI;11529690
2023-05-16 00:00:00.000;1754-01-01 12:40:26.080;1;K510071;074-GERMERING;6x6;Lavandula st. Besonderheiten in Sorten;A78C38F6-D371-44FA-832B-29624C54D6A5;DI;11529691
2023-05-16 00:00:00.000;1754-01-01 12:40:26.080;1;K510075;080-SENDEN;2x6;Lavandula st. Besonderheiten in Sorten;A78C38F6-D371-44FA-832B-29624C54D6A5;DI;11529692
2023-05-16 00:00:00.000;1754-01-01 12:40:26.097;1;K510076;082-RAIN (BLUM;5x6;Lavandula st. Besonderheiten in Sorten;A78C38F6-D371-44FA-832B-29624C54D6A5;DI;11529693
2023-05-16 00:00:00.000;1754-01-01 12:40:26.097;1;K510078;084-INGOLSTADT;3x6;Lavandula st. Besonderheiten in Sorten;A78C38F6-D371-44FA-832B-29624C54D6A5;DI;11529694
2023-05-16 00:00:00.000;1754-01-01 12:40:26.097;1;K510082;088-LANDSHUT;2x6;Lavandula st. Besonderheiten in Sorten;A78C38F6-D371-44FA-832B-29624C54D6A5;DI;11529695
2023-05-16 00:00:00.000;1754-01-01 12:40:26.097;1;K510087;093-BOEBLINGEN;5x6;Lavandula st. Besonderheiten in Sorten;A78C38F6-D371-44FA-832B-29624C54D6A5;DI;11529696
2023-05-16 00:00:00.000;1754-01-01 12:40:26.097;1;K510092;098-RAVENSBURG;3x6;Lavandula st. Besonderheiten in Sorten;A78C38F6-D371-44FA-832B-29624C54D6A5;DI;11529697
2023-05-16 00:00:00.000;1754-01-01 12:40:26.110;1;K510093;101-TRAUNSTEIN;3x6;Lavandula st. Besonderheiten in Sorten;A78C38F6-D371-44FA-832B-29624C54D6A5;DI;11529698
2023-05-16 00:00:00.000;1754-01-01 12:40:26.110;1;K550185;102-FILDERSTADT;3x6;Lavandula st. Besonderheiten in Sorten;A78C38F6-D371-44FA-832B-29624C54D6A5;DI;11529699
2023-05-16 00:00:00.000;1754-01-01 12:40:26.110;1;K510095;104-DUSSELDORF;6x6;Lavandula st. Besonderheiten in Sorten;A78C38F6-D371-44FA-832B-29624C54D6A5;DI;11529700
2023-05-16 00:00:00.000;1754-01-01 12:40:26.110;1;K510097;107-HAMBURG I;6x6;Lavandula st. Besonderheiten in Sorten;A78C38F6-D371-44FA-832B-29624C54D6A5;DI;11529701
2023-05-16 00:00:00.000;1754-01-01 12:40:26.110;1;K510098;108-HAMBURG II;6x6;Lavandula st. Besonderheiten in Sorten;A78C38F6-D371-44FA-832B-29624C54D6A5;DI;11529702
2023-05-16 00:00:00.000;1754-01-01 12:40:26.127;1;K510099;109-FRECHEN;1x6;Lavandula st. Besonderheiten in Sorten;A78C38F6-D371-44FA-832B-29624C54D6A5;DI;11529703
2023-05-16 00:00:00.000;1754-01-01 12:40:26.127;1;K510103;115-HANNOVER I;6x6;Lavandula st. Besonderheiten in Sorten;A78C38F6-D371-44FA-832B-29624C54D6A5;DI;11529704
2023-05-16 00:00:00.000;1754-01-01 12:40:26.127;1;K510104;117-KIEL;3x6;Lavandula st. Besonderheiten in Sorten;A78C38F6-D371-44FA-832B-29624C54D6A5;DI;11529705
2023-05-16 00:00:00.000;1754-01-01 12:40:26.127;1;K550273;118-NEUMARKT;1x6;Lavandula st. Besonderheiten in Sorten;A78C38F6-D371-44FA-832B-29624C54D6A5;DI;11529706
2023-05-16 00:00:00.000;1754-01-01 12:40:26.127;1;K550006;120-BOENNINGSTE;6x6;Lavandula st. Besonderheiten in Sorten;A78C38F6-D371-44FA-832B-29624C54D6A5;DI;11529707
2023-05-16 00:00:00.000;1754-01-01 12:40:26.143;1;K550184;126-WAIBLINGEN;3x6;Lavandula st. Besonderheiten in Sorten;A78C38F6-D371-44FA-832B-29624C54D6A5;DI;11529708
2023-05-16 00:00:00.000;1754-01-01 12:40:26.143;1;K550181;127-NUERNBERG;5x6;Lavandula st. Besonderheiten in Sorten;A78C38F6-D371-44FA-832B-29624C54D6A5;DI;11529709
2023-05-16 00:00:00.000;1754-01-01 12:40:26.143;1;K550204;133-MUNSTER;3x6;Lavandula st. Besonderheiten in Sorten;A78C38F6-D371-44FA-832B-29624C54D6A5;DI;11529710
2023-05-16 00:00:00.000;1754-01-01 12:40:26.143;1;K550248;138-GOEPPINGEN;1x6;Lavandula st. Besonderheiten in Sorten;A78C38F6-D371-44FA-832B-29624C54D6A5;DI;11529711
