2023-03-31 00:00:00.000;1754-01-01 07:02:51.267;1;K510001;003-WIEN II S;7x1;Sempervivum 6er-pack;FB4D43FD-0F4E-4522-BCCF-6B5CC48237C7;VR;11147145;140
2023-03-31 00:00:00.000;1754-01-01 07:02:51.267;1;K510002;004-VOELS-CYTA;7x1;Sempervivum 6er-pack;FB4D43FD-0F4E-4522-BCCF-6B5CC48237C7;VR;11147146;140
2023-03-31 00:00:00.000;1754-01-01 07:02:51.267;1;K510003;005-ST.POELTEN;7x1;Sempervivum 6er-pack;FB4D43FD-0F4E-4522-BCCF-6B5CC48237C7;VR;11147147;140
2023-03-31 00:00:00.000;1754-01-01 07:02:51.267;1;K510004;006-SEIERSBERG;14x1;Sempervivum 6er-pack;FB4D43FD-0F4E-4522-BCCF-6B5CC48237C7;VR;11147148;140
2023-03-31 00:00:00.000;1754-01-01 07:02:51.267;1;K510005;007-WIEN-HIRSCH;14x1;Sempervivum 6er-pack;FB4D43FD-0F4E-4522-BCCF-6B5CC48237C7;VR;11147149;140
2023-03-31 00:00:00.000;1754-01-01 07:02:51.283;1;K510006;008-BRUNN AM G;14x1;Sempervivum 6er-pack;FB4D43FD-0F4E-4522-BCCF-6B5CC48237C7;VR;11147150;140
2023-03-31 00:00:00.000;1754-01-01 07:02:51.283;1;K510007;009-HOHENEMS;14x1;Sempervivum 6er-pack;FB4D43FD-0F4E-4522-BCCF-6B5CC48237C7;VR;11147151;140
2023-03-31 00:00:00.000;1754-01-01 07:02:51.283;1;K510008;010-PASCHING-LI;14x1;Sempervivum 6er-pack;FB4D43FD-0F4E-4522-BCCF-6B5CC48237C7;VR;11147152;140
2023-03-31 00:00:00.000;1754-01-01 07:02:51.283;1;K550221;174-NEUNKIRCHE;7x1;Sempervivum 6er-pack;FB4D43FD-0F4E-4522-BCCF-6B5CC48237C7;VR;11147153;140
2023-03-31 00:00:00.000;1754-01-01 07:02:51.297;1;K550268;177-GERASDORF;7x1;Sempervivum 6er-pack;FB4D43FD-0F4E-4522-BCCF-6B5CC48237C7;VR;11147154;140
2023-03-31 00:00:00.000;1754-01-01 07:02:51.297;1;K550274;178-WIEN AUHOF;14x1;Sempervivum 6er-pack;FB4D43FD-0F4E-4522-BCCF-6B5CC48237C7;VR;11147155;140
