timestamp;Verzendnummer;Bestemmings code;Verdeel code;Aantal op stikker;Source;Source Subtype;Source ID;Source Ref_ No_;Box activiteit entry;Dehner Order Entry;Dehner Order Regel Entry Rgl;Dehner Order Verdeel Entry Rgl;Voorbouw Inkooporder nummer;Voorbouw Klantnummer;Voorbouw KarId
0x000000002B2F5E53;45661;00398174880015345608990440;3054042700004344001900000400000400010001;4.00000000000000000000;37;1;KO23-07721;430000;11810485;141743;430000;1780000;;;0
0x000000002B2F5F41;45661;00398174880015345615990440;3054014530006044001800000100000100010001;1.00000000000000000000;37;1;KO23-07631;600000;11800473;141669;600000;2770000;;;0
0x000000002B2F5F53;45661;00398174880015345615990440;3054014540000244001800000100000100010001;1.00000000000000000000;37;1;KO23-07630;20000;11806619;141670;20000;100000;;;0
0x000000002B2F5F51;45661;00398174880015345615990440;3054036670000844001800000500000500010001;5.00000000000000000000;37;1;KO23-07679;80000;11801685;141710;80000;470000;;;0
0x000000002B2F5F43;45661;00398174880015345615990440;3054036670004444001800000300000300010001;3.00000000000000000000;37;1;KO23-07679;440000;11804239;141710;440000;5280000;;;0
0x000000002B2F5F4D;45661;00398174880015345615990440;3054040750001044001800000400000400010001;4.00000000000000000000;37;1;KO23-07684;100000;11804191;141717;100000;1380000;;;0
0x000000002B2F5F4F;45661;00398174880015345615990440;3054040750001744001800000700000700010001;7.00000000000000000000;37;1;KO23-07684;170000;11807225;141717;170000;2840000;;;0
0x000000002B2F5F45;45661;00398174880015345615990440;3054041070000344001800000400000400010001;4.00000000000000000000;37;1;KO23-07695;30000;11812881;141722;30000;620000;;;0
0x000000002B2F5F49;45661;00398174880015345615990440;3054041070001844001800000400000400010001;4.00000000000000000000;37;1;KO23-07695;180000;11805825;141722;180000;3050000;;;0
0x000000002B2F5F47;45661;00398174880015345615990440;3054041070002344001800000400000400010001;4.00000000000000000000;37;1;KO23-07695;230000;11805816;141722;230000;3220000;;;0
0x000000002B2F5F4B;45661;00398174880015345615990440;3054041850000944001800000700000700010001;7.00000000000000000000;37;1;KO23-07712;90000;11803499;141735;90000;510000;;;0
0x000000002B2F5F55;45661;00398174880015345615990440;3054043010000244001800000100000100010001;1.00000000000000000000;37;1;KO23-07728;20000;11804552;141750;20000;100000;;;0
0x000000002B2EA9F7;45660;00398174880015345622990440;3054014510010944000400000400000400010001;4.00000000000000000000;37;1;KO23-07633;1090000;11806935;141667;1090000;2370000;;;0
0x000000002B2EA9F5;45660;00398174880015345622990440;3054014520000844000400000600000600010001;6.00000000000000000000;37;1;KO23-07632;80000;11807062;141668;80000;80000;;;0
0x000000002B2EA9D6;45660;00398174880015345622990440;3054031130000944000400000800000800010001;8.00000000000000000000;37;1;KO23-07673;90000;11805233;141703;90000;220000;;;0
0x000000002B2EA9DE;45660;00398174880015345622990440;3054031130001944000400001800001800010001;18.00000000000000000000;37;1;KO23-07673;190000;11806135;141703;190000;400000;;;0
0x000000002B2EA9E0;45660;00398174880015345622990440;3054031130002344000400001200001200010001;12.00000000000000000000;37;1;KO23-07673;230000;11808602;141703;230000;520000;;;0
0x000000002B2EA9EF;45660;00398174880015345622990440;3054031130002444000400000400000400010001;4.00000000000000000000;37;1;KO23-07673;240000;11808616;141703;240000;540000;;;0
0x000000002B2EA9D8;45660;00398174880015345622990440;3054031130002544000400000400000400010001;4.00000000000000000000;37;1;KO23-07673;250000;11806238;141703;250000;580000;;;0
0x000000002B2EA9E2;45660;00398174880015345622990440;3054031130002744000400000800000800010001;8.00000000000000000000;37;1;KO23-07673;270000;11808517;141703;270000;640000;;;0
0x000000002B2EA9E8;45660;00398174880015345622990440;3054036660001144000400000200000200010001;2.00000000000000000000;37;1;KO23-07678;110000;11808182;141709;110000;370000;;;0
0x000000002B2EA9E4;45660;00398174880015345622990440;3054036660001244000400000200000200010001;2.00000000000000000000;37;1;KO23-07678;120000;11808093;141709;120000;430000;;;0
0x000000002B2EA9EA;45660;00398174880015345622990440;3054036660001344000400000200000200010001;2.00000000000000000000;37;1;KO23-07678;130000;11808229;141709;130000;490000;;;0
0x000000002B2EA9ED;45660;00398174880015345622990440;3054036660001444000400000200000200010001;2.00000000000000000000;37;1;KO23-07678;140000;11808327;141709;140000;610000;;;0
0x000000002B2EAA02;45660;00398174880015345622990440;3054040740001344000400001200001200010001;12.00000000000000000000;37;1;KO23-07683;130000;11810099;141716;130000;480000;;;0
0x000000002B2EAA04;45660;00398174880015345622990440;3054041060000644000400000200000200010001;2.00000000000000000000;37;1;KO23-07694;60000;11808763;141721;60000;190000;;;0
0x000000002B2EA9F1;45660;00398174880015345622990440;3054041060000944000400000100000100010001;1.00000000000000000000;37;1;KO23-07694;90000;11807110;141721;90000;270000;;;0
0x000000002B2EA9D4;45660;00398174880015345622990440;3054041530001544000400000700000700010001;7.00000000000000000000;37;1;KO23-07705;150000;11804930;141728;150000;500000;;;0
0x000000002B2EA9DA;45660;00398174880015345622990440;3054041530003244000400001200001200010001;12.00000000000000000000;37;1;KO23-07705;320000;11805721;141728;320000;1290000;;;0
0x000000002B2EA9DC;45660;00398174880015345622990440;3054041530003644000400000100000100010001;1.00000000000000000000;37;1;KO23-07705;360000;11806289;141728;360000;1350000;;;0
0x000000002B2EA9FD;45660;00398174880015345622990440;3054042680000944000400000600000600010001;6.00000000000000000000;37;1;KO23-07719;90000;11802610;141741;90000;170000;;;0
0x000000002B2EA9F9;45660;00398174880015345622990440;3054042680001044000400000600000600010001;6.00000000000000000000;37;1;KO23-07719;100000;11803479;141741;100000;190000;;;0
0x000000002B2EAA06;45660;00398174880015345622990440;3054042680001544000400000600000600010001;6.00000000000000000000;37;1;KO23-07719;150000;11804006;141741;150000;250000;;;0
0x000000002B2EAA0A;45660;00398174880015345622990440;3054042680001844000400000100000100010001;1.00000000000000000000;37;1;KO23-07719;180000;11804470;141741;180000;310000;;;0
0x000000002B2EAA08;45660;00398174880015345622990440;3054042680002444000400000600000600010001;6.00000000000000000000;37;1;KO23-07719;240000;11802724;141741;240000;490000;;;0
0x000000002B2EA9FB;45660;00398174880015345622990440;3054042680002844000400000100000100010001;1.00000000000000000000;37;1;KO23-07719;280000;11802890;141741;280000;540000;;;0
0x000000002B2EA9FF;45660;00398174880015345622990440;3054042680003244000400000100000100010001;1.00000000000000000000;37;1;KO23-07719;320000;11803988;141741;320000;590000;;;0
0x000000002B2EA9F3;45660;00398174880015345622990440;3054042680007444000400000400000400010001;4.00000000000000000000;37;1;KO23-07719;740000;11806599;141741;740000;1560000;;;0
0x000000002B2EA9E6;45660;00398174880015345622990440;3054042680009244000400000400000400010001;4.00000000000000000000;37;1;KO23-07719;920000;11806089;141741;920000;1830000;;;0
0x000000002B2E5D16;45660;00398174880015345639990440;3054014510005644000400000800000800010001;8.00000000000000000000;37;1;KO23-07633;560000;11798866;141667;560000;1280000;;;0
0x000000002B2E5D61;45660;00398174880015345639990440;3054014510006244000400000100000100010001;1.00000000000000000000;37;1;KO23-07633;620000;11798565;141667;620000;1510000;;;0
0x000000002B2E5EA7;45660;00398174880015345639990440;3054014510008244000400000800000800010001;8.00000000000000000000;37;1;KO23-07633;820000;11799367;141667;820000;1880000;;;0
0x000000002B2E5D12;45660;00398174880015345639990440;3054014510009444000400000200000200010001;2.00000000000000000000;37;1;KO23-07633;940000;11798447;141667;940000;2090000;;;0
0x000000002B2E5AB7;45660;00398174880015345639990440;3054014510009944000400001000001000010001;10.00000000000000000000;37;1;KO23-07633;990000;11797960;141667;990000;2190000;;;0
0x000000002B2E5EA9;45660;00398174880015345639990440;3054014510010844000400000600000600010001;6.00000000000000000000;37;1;KO23-07633;1080000;11799898;141667;1080000;2350000;;;0
0x000000002B2E5EAB;45660;00398174880015345639990440;3054014510014144000400000200000200010001;2.00000000000000000000;37;1;KO23-07633;1410000;11799701;141667;1410000;3000000;;;0
0x000000002B2E5ABB;45660;00398174880015345639990440;3054014510016244000400001200001200010001;12.00000000000000000000;37;1;KO23-07633;1620000;11798932;141667;1620000;3490000;;;0
0x000000002B2E5D10;45660;00398174880015345639990440;3054014520004444000400000600000600010001;6.00000000000000000000;37;1;KO23-07632;440000;11798795;141668;440000;680000;;;0
0x000000002B2E5D5E;45660;00398174880015345639990440;3054014520005244000400000600000600010001;6.00000000000000000000;37;1;KO23-07632;520000;11799583;141668;520000;760000;;;0
0x000000002B2E5D14;45660;00398174880015345639990440;3054014520005744000400000200000200010001;2.00000000000000000000;37;1;KO23-07632;570000;11798914;141668;570000;870000;;;0
0x000000002B2EA7A1;45660;00398174880015345639990440;3054036660002144000400000200000200010001;2.00000000000000000000;37;1;KO23-07678;210000;11802974;141709;210000;910000;;;0
0x000000002B2E5AB9;45660;00398174880015345639990440;3054036660002444000400001800001800010001;18.00000000000000000000;37;1;KO23-07678;240000;11798208;141709;240000;990000;;;0
0x000000002B2E5EAD;45660;00398174880015345639990440;3054036660003444000400000300000300010001;3.00000000000000000000;37;1;KO23-07678;340000;11804732;141709;340000;1520000;;;0
0x000000002B2EA791;45660;00398174880015345639990440;3054040740001144000400000500000500010001;5.00000000000000000000;37;1;KO23-07683;110000;11804652;141716;110000;420000;;;0
0x000000002B2E8D26;45660;00398174880015345639990440;3054041060002844000400003600003600010001;36.00000000000000000000;37;1;KO23-07694;280000;11801964;141721;280000;870000;;;0
0x000000002B2EA768;45660;00398174880015345639990440;3054041060004644000400002400002400010001;24.00000000000000000000;37;1;KO23-07694;460000;11802531;141721;460000;1660000;;;0
0x000000002B2EA76B;45660;00398174880015345639990440;3054041060004744000400001200001200010001;12.00000000000000000000;37;1;KO23-07694;470000;11802178;141721;470000;1750000;;;0
0x000000002B2EA76D;45660;00398174880015345639990440;3054041060005144000400002400002400010001;24.00000000000000000000;37;1;KO23-07694;510000;11802278;141721;510000;1840000;;;0
0x000000002B2EA7A4;45660;00398174880015345639990440;3054041060005344000400003600003600010001;36.00000000000000000000;37;1;KO23-07694;530000;11802405;141721;530000;1910000;;;0
0x000000002B2E5D0D;45660;00398174880015345639990440;3054041530000144000400001800001800010001;18.00000000000000000000;37;1;KO23-07705;10000;11799657;141728;10000;10000;;;0
0x000000002B2E5EA5;45660;00398174880015345639990440;3054041840000144000400000800000800010001;8.00000000000000000000;37;1;KO23-07711;10000;11803035;141734;10000;10000;;;0
0x000000002B2EA76F;45660;00398174880015345639990440;3054041840000444000400000800000800010001;8.00000000000000000000;37;1;KO23-07711;40000;11803012;141734;40000;50000;;;0
0x000000002B2E5EAF;45660;00398174880015345639990440;3054041840000944000400000200000200010001;2.00000000000000000000;37;1;KO23-07711;90000;11803453;141734;90000;140000;;;0
0x000000002B2EA793;45660;00398174880015345639990440;3054042680009644000400000400000400010001;4.00000000000000000000;37;1;KO23-07719;960000;11806059;141741;960000;1910000;;;0
0x000000002B2E5EB1;45660;00398174880015345639990440;3054043570000244000400001200001200010001;12.00000000000000000000;37;1;KO23-07736;20000;11803197;141753;20000;60000;;;0
0x000000002B2EB0B8;45660;00398174880015345806990440;3054014510008544000400000100000100010001;1.00000000000000000000;37;1;KO23-07633;850000;11799605;141667;850000;1920000;;;0
0x000000002B2EB0B6;45660;00398174880015345806990440;3054031130002644000400000300000300010001;3.00000000000000000000;37;1;KO23-07673;260000;11806467;141703;260000;600000;;;0
0x000000002B2EB0B4;45660;00398174880015345806990440;3054036660000344000400000500000500010001;5.00000000000000000000;37;1;KO23-07678;30000;11805740;141709;30000;40000;;;0
0x000000002B2EB0BA;45660;00398174880015345806990440;3054036660000544000400000200000200010001;2.00000000000000000000;37;1;KO23-07678;50000;11805321;141709;50000;90000;;;0
0x000000002B2EB0B0;45660;00398174880015345806990440;3054036660002244000400000200000200010001;2.00000000000000000000;37;1;KO23-07678;220000;11805524;141709;220000;940000;;;0
0x000000002B2EB0B2;45660;00398174880015345806990440;3054036660004144000400000200000200010001;2.00000000000000000000;37;1;KO23-07678;410000;11804753;141709;410000;1660000;;;0
0x000000002B2EB0AE;45660;00398174880015345806990440;3054040740001644000400001200001200010001;12.00000000000000000000;37;1;KO23-07683;160000;11801303;141716;160000;690000;;;0
0x000000002B2EB0BC;45660;00398174880015345806990440;3054041060001744000400000400000400010001;4.00000000000000000000;37;1;KO23-07694;170000;11805822;141721;170000;640000;;;0
0x000000002B2EB0BE;45660;00398174880015345806990440;3054041060001844000400000400000400010001;4.00000000000000000000;37;1;KO23-07694;180000;11805840;141721;180000;670000;;;0
0x000000002B2FDF0B;45663;00398174880015345820990440;3054014530000944009200000600000600010001;6.00000000000000000000;37;1;KO23-07631;90000;11799499;141669;90000;470000;;;0
0x000000002B2FDF07;45663;00398174880015345820990440;3054014530001044009200001800001800010001;18.00000000000000000000;37;1;KO23-07631;100000;11800650;141669;100000;550000;;;0
0x000000002B2FDF31;45663;00398174880015345820990440;3054014530004144009200000400000400010001;4.00000000000000000000;37;1;KO23-07631;410000;11806820;141669;410000;2040000;;;0
0x000000002B2FDF35;45663;00398174880015345820990440;3054014540003044009200000600000600010001;6.00000000000000000000;37;1;KO23-07630;300000;11806789;141670;300000;1450000;;;0
0x000000002B2FDF3D;45663;00398174880015345820990440;3054014540003144009200000600000600010001;6.00000000000000000000;37;1;KO23-07630;310000;11806731;141670;310000;1510000;;;0
0x000000002B2FDF2B;45663;00398174880015345820990440;3054030770001244009200000300000300010001;3.00000000000000000000;37;1;KO23-07669;120000;11810605;141699;120000;980000;;;0
0x000000002B2FDF33;45663;00398174880015345820990440;3054030770002044009200000600000600010001;6.00000000000000000000;37;1;KO23-07669;200000;11807458;141699;200000;2180000;;;0
0x000000002B2FDF27;45663;00398174880015345820990440;3054030770002344009200000200000200010001;2.00000000000000000000;37;1;KO23-07669;230000;11810896;141699;230000;2940000;;;0
0x000000002B2FDF11;45663;00398174880015345820990440;3054031140001144009200001200001200010001;12.00000000000000000000;37;1;KO23-07674;110000;11802807;141704;110000;850000;;;0
0x000000002B2FDF29;45663;00398174880015345820990440;3054031140002944009200000400000400010001;4.00000000000000000000;37;1;KO23-07674;290000;11808621;141704;290000;1960000;;;0
0x000000002B2FDF41;45663;00398174880015345820990440;3054040750000444009200000600000600010001;6.00000000000000000000;37;1;KO23-07684;40000;11803903;141717;40000;650000;;;0
0x000000002B2FDF39;45663;00398174880015345820990440;3054041070000944009200000100000100010001;1.00000000000000000000;37;1;KO23-07695;90000;11807145;141722;90000;2000000;;;0
0x000000002B2FDF0D;45663;00398174880015345820990440;3054041070003044009200001200001200010001;12.00000000000000000000;37;1;KO23-07695;300000;11801986;141722;300000;4150000;;;0
0x000000002B2FDF3B;45663;00398174880015345820990440;3054041070003244009200001600001600010001;16.00000000000000000000;37;1;KO23-07695;320000;11801790;141722;320000;4790000;;;0
0x000000002B2FDF09;45663;00398174880015345820990440;3054041070004844009200001200001200010001;12.00000000000000000000;37;1;KO23-07695;480000;11802260;141722;480000;7470000;;;0
0x000000002B2FDF1B;45663;00398174880015345820990440;3054041070005244009200002400002400010001;24.00000000000000000000;37;1;KO23-07695;520000;11802289;141722;520000;7660000;;;0
0x000000002B2FDF37;45663;00398174880015345820990440;3054041070005844009200000800000800010001;8.00000000000000000000;37;1;KO23-07695;580000;11810717;141722;580000;8220000;;;0
0x000000002B2FDF23;45663;00398174880015345820990440;3054041540003244009200001200001200010001;12.00000000000000000000;37;1;KO23-07706;320000;11806448;141729;320000;4450000;;;0
0x000000002B2FDF3F;45663;00398174880015345820990440;3054041540003844009200000100000100010001;1.00000000000000000000;37;1;KO23-07706;380000;11806310;141729;380000;5780000;;;0
0x000000002B2FDF13;45663;00398174880015345820990440;3054041850000644009200000800000800010001;8.00000000000000000000;37;1;KO23-07712;60000;11803088;141735;60000;220000;;;0
0x000000002B2FDF1F;45663;00398174880015345820990440;3054042690000444009200001000001000010001;10.00000000000000000000;37;1;KO23-07720;40000;11802206;141742;40000;260000;;;0
0x000000002B2FDF1D;45663;00398174880015345820990440;3054042690000544009200001000001000010001;10.00000000000000000000;37;1;KO23-07720;50000;11802244;141742;50000;410000;;;0
0x000000002B2FDF21;45663;00398174880015345820990440;3054042690002244009200000600000600010001;6.00000000000000000000;37;1;KO23-07720;220000;11803435;141742;220000;1460000;;;0
0x000000002B2FDF2F;45663;00398174880015345820990440;3054042690012044009200000600000600010001;6.00000000000000000000;37;1;KO23-07720;1200000;11811967;141742;1200000;5530000;;;0
0x000000002B2FDF43;45663;00398174880015345820990440;3054042690012344009200000600000600010001;6.00000000000000000000;37;1;KO23-07720;1230000;11811993;141742;1230000;6580000;;;0
0x000000002B2FDF25;45663;00398174880015345820990440;3054042690013344009200000500000500010001;5.00000000000000000000;37;1;KO23-07720;1330000;11810925;141742;1330000;7610000;;;0
0x000000002B2FDF2D;45663;00398174880015345820990440;3054042690014244009200000900000900010001;9.00000000000000000000;37;1;KO23-07720;1420000;11812680;141742;1420000;8060000;;;0
0x000000002B2FDF19;45663;00398174880015345820990440;3054042690016644009200000400000400010001;4.00000000000000000000;37;1;KO23-07720;1660000;11804837;141742;1660000;9190000;;;0
0x000000002B2FDF17;45663;00398174880015345820990440;3054042690017144009200000600000600010001;6.00000000000000000000;37;1;KO23-07720;1710000;11805653;141742;1710000;9330000;;;0
0x000000002B2FDF15;45663;00398174880015345820990440;3054042700003444009200000400000400010001;4.00000000000000000000;37;1;KO23-07721;340000;11805383;141743;340000;1200000;;;0
0x000000002B2FDF0F;45663;00398174880015345820990440;3054043580000144009200000400000400010001;4.00000000000000000000;37;1;KO23-07735;10000;11803211;141754;10000;70000;;;0
0x000000002B32F84F;45669;00398174880015345882990440;3054014530004244011500000400000400010001;4.00000000000000000000;37;1;KO23-07631;420000;11806761;141669;420000;2150000;;;0
0x000000002B32F857;45669;00398174880015345882990440;3054014540003044011500000600000600010001;6.00000000000000000000;37;1;KO23-07630;300000;11806791;141670;300000;1470000;;;0
0x000000002B32F861;45669;00398174880015345882990440;3054014540003144011500000600000600010001;6.00000000000000000000;37;1;KO23-07630;310000;11806734;141670;310000;1540000;;;0
0x000000002B32F855;45669;00398174880015345882990440;3054030770000444011500000600000600010001;6.00000000000000000000;37;1;KO23-07669;40000;11804790;141699;40000;240000;;;0
0x000000002B32F877;45669;00398174880015345882990440;3054030770002044011500000600000600010001;6.00000000000000000000;37;1;KO23-07669;200000;11807468;141699;200000;2280000;;;0
0x000000002B32F853;45669;00398174880015345882990440;3054031140000744011500000400000400010001;4.00000000000000000000;37;1;KO23-07674;70000;11804977;141704;70000;690000;;;0
0x000000002B32F865;45669;00398174880015345882990440;3054031140003244011500000400000400010001;4.00000000000000000000;37;1;KO23-07674;320000;11808636;141704;320000;2190000;;;0
0x000000002B32F859;45669;00398174880015345882990440;3054031140003344011500000400000400010001;4.00000000000000000000;37;1;KO23-07674;330000;11808530;141704;330000;2300000;;;0
0x000000002B32F883;45669;00398174880015345882990440;3054036670001544011500000400000400010001;4.00000000000000000000;37;1;KO23-07679;150000;11808389;141710;150000;1940000;;;0
0x000000002B32F86B;45669;00398174880015345882990440;3054036670001644011500000300000300010001;3.00000000000000000000;37;1;KO23-07679;160000;11808378;141710;160000;2470000;;;0
0x000000002B32F881;45669;00398174880015345882990440;3054040750000444011500001200001200010001;12.00000000000000000000;37;1;KO23-07684;40000;11803908;141717;40000;700000;;;0
0x000000002B32F85F;45669;00398174880015345882990440;3054041070000144011500000300000300010001;3.00000000000000000000;37;1;KO23-07695;10000;11812844;141722;10000;310000;;;0
0x000000002B32F869;45669;00398174880015345882990440;3054041070000644011500000200000200010001;2.00000000000000000000;37;1;KO23-07695;60000;11808778;141722;60000;1420000;;;0
0x000000002B32F875;45669;00398174880015345882990440;3054041070002444011500002400002400010001;24.00000000000000000000;37;1;KO23-07695;240000;11809705;141722;240000;3360000;;;0
0x000000002B32F851;45669;00398174880015345882990440;3054041070002744011500001200001200010001;12.00000000000000000000;37;1;KO23-07695;270000;11802488;141722;270000;3760000;;;0
0x000000002B32F867;45669;00398174880015345882990440;3054041070003444011500000300000300010001;3.00000000000000000000;37;1;KO23-07695;340000;11808844;141722;340000;5420000;;;0
0x000000002B32F85B;45669;00398174880015345882990440;3054041070004044011500000300000300010001;3.00000000000000000000;37;1;KO23-07695;400000;11807336;141722;400000;6730000;;;0
0x000000002B32F87F;45669;00398174880015345882990440;3054041070004144011500000300000300010001;3.00000000000000000000;37;1;KO23-07695;410000;11807365;141722;410000;6840000;;;0
0x000000002B32F85D;45669;00398174880015345882990440;3054041070004444011500000600000600010001;6.00000000000000000000;37;1;KO23-07695;440000;11809019;141722;440000;7130000;;;0
0x000000002B32F84D;45669;00398174880015345882990440;3054041070005544011500003600003600010001;36.00000000000000000000;37;1;KO23-07695;550000;11802119;141722;550000;8030000;;;0
0x000000002B32F863;45669;00398174880015345882990440;3054041540003844011500000200000200010001;2.00000000000000000000;37;1;KO23-07706;380000;11806313;141729;380000;5810000;;;0
0x000000002B32F84B;45669;00398174880015345882990440;3054041850000344011500000800000800010001;8.00000000000000000000;37;1;KO23-07712;30000;11803048;141735;30000;140000;;;0
0x000000002B32F87D;45669;00398174880015345882990440;3054042690000344011500000600000600010001;6.00000000000000000000;37;1;KO23-07720;30000;11804145;141742;30000;160000;;;0
0x000000002B32F87B;45669;00398174880015345882990440;3054042690001044011500001000001000010001;10.00000000000000000000;37;1;KO23-07720;100000;11804119;141742;100000;780000;;;0
0x000000002B32F86F;45669;00398174880015345882990440;3054042690002244011500000600000600010001;6.00000000000000000000;37;1;KO23-07720;220000;11803436;141742;220000;1470000;;;0
0x000000002B32F873;45669;00398174880015345882990440;3054042690004744011500000600000600010001;6.00000000000000000000;37;1;KO23-07720;470000;11802093;141742;470000;2790000;;;0
0x000000002B32F871;45669;00398174880015345882990440;3054042690006144011500000300000300010001;3.00000000000000000000;37;1;KO23-07720;610000;11802016;141742;610000;3380000;;;0
0x000000002B32F879;45669;00398174880015345882990440;3054042690006344011500000600000600010001;6.00000000000000000000;37;1;KO23-07720;630000;11804229;141742;630000;3510000;;;0
0x000000002B32F86D;45669;00398174880015345882990440;3054042690008544011500000600000600010001;6.00000000000000000000;37;1;KO23-07720;850000;11802296;141742;850000;4070000;;;0
0x000000002B32F9D8;45669;00398174880015345882990440;3054042700002644011500000400000400010001;4.00000000000000000000;37;1;KO23-07721;260000;11812702;141743;260000;1060000;;;0
0x000000002B2F5EAA;45661;00398174880015345905990440;3054030770000444003900000600000600010001;6.00000000000000000000;37;1;KO23-07669;40000;11804785;141699;40000;190000;;;0
0x000000002B2F5EA4;45661;00398174880015345905990440;3054030770001044003900000600000600010001;6.00000000000000000000;37;1;KO23-07669;100000;11808435;141699;100000;630000;;;0
0x000000002B2F5E9E;45661;00398174880015345905990440;3054031140002144003900000400000400010001;4.00000000000000000000;37;1;KO23-07674;210000;11805113;141704;210000;1320000;;;0
0x000000002B2F5EB0;45661;00398174880015345905990440;3054036670001144003900000200000200010001;2.00000000000000000000;37;1;KO23-07679;110000;11808027;141710;110000;980000;;;0
0x000000002B2F5EB4;45661;00398174880015345905990440;3054036670001444003900000100000200010001;1.00000000000000000000;37;1;KO23-07679;140000;11808108;141710;140000;1220000;;;0
0x000000002B2F5F3E;45661;00398174880015345905990440;3054036670001644003900000300000300010001;3.00000000000000000000;37;1;KO23-07679;160000;11808352;141710;160000;2210000;;;0
0x000000002B2F5E9C;45661;00398174880015345905990440;3054036670003244003900000300000300010001;3.00000000000000000000;37;1;KO23-07679;320000;11804704;141710;320000;4430000;;;0
0x000000002B2F5F3A;45661;00398174880015345905990440;3054041070000144003900000600000600010001;6.00000000000000000000;37;1;KO23-07695;10000;11812823;141722;10000;100000;;;0
0x000000002B2F5EAC;45661;00398174880015345905990440;3054041070001644003900000300000300010001;3.00000000000000000000;37;1;KO23-07695;160000;11811396;141722;160000;2850000;;;0
0x000000002B2F5EA6;45661;00398174880015345905990440;3054041070004644003900000500000500010001;5.00000000000000000000;37;1;KO23-07695;460000;11812537;141722;460000;7190000;;;0
0x000000002B2F5E6C;45661;00398174880015345905990440;3054041540000944003900000600000600010001;6.00000000000000000000;37;1;KO23-07706;90000;11803054;141729;90000;1090000;;;0
0x000000002B2F5F3C;45661;00398174880015345905990440;3054041540003144003900000800000800010001;8.00000000000000000000;37;1;KO23-07706;310000;11809624;141729;310000;4090000;;;0
0x000000002B2F5EB2;45661;00398174880015345905990440;3054041540003844003900000200000200010001;2.00000000000000000000;37;1;KO23-07706;380000;11806302;141729;380000;5700000;;;0
0x000000002B2F5E62;45661;00398174880015345905990440;3054041850000644003900000800000800010001;8.00000000000000000000;37;1;KO23-07712;60000;11803086;141735;60000;200000;;;0
0x000000002B2F5EC7;45661;00398174880015345905990440;3054042690002144003900000600000600010001;6.00000000000000000000;37;1;KO23-07720;210000;11804162;141742;210000;1340000;;;0
0x000000002B2F5EB8;45661;00398174880015345905990440;3054042690009344003900000100000100010001;1.00000000000000000000;37;1;KO23-07720;930000;11802792;141742;930000;4410000;;;0
0x000000002B2F5EB6;45661;00398174880015345905990440;3054042690009844003900000600000600010001;6.00000000000000000000;37;1;KO23-07720;980000;11803539;141742;980000;4630000;;;0
0x000000002B2F5EDE;45661;00398174880015345905990440;3054042690010644003900000100000100010001;1.00000000000000000000;37;1;KO23-07720;1060000;11802830;141742;1060000;4930000;;;0
0x000000002B2F5F1C;45661;00398174880015345905990440;3054042690012544003900000600000600010001;6.00000000000000000000;37;1;KO23-07720;1250000;11812176;141742;1250000;7200000;;;0
0x000000002B2F5E64;45661;00398174880015345905990440;3054042690014544003900000400000400010001;4.00000000000000000000;37;1;KO23-07720;1450000;11804855;141742;1450000;8160000;;;0
0x000000002B2F5E6A;45661;00398174880015345905990440;3054042690014644003900000400000400010001;4.00000000000000000000;37;1;KO23-07720;1460000;11804870;141742;1460000;8240000;;;0
0x000000002B2F5EA8;45661;00398174880015345905990440;3054042700000844003900000400000400010001;4.00000000000000000000;37;1;KO23-07721;80000;11805298;141743;80000;430000;;;0
0x000000002B2F5EA2;45661;00398174880015345905990440;3054042700001644003900000400000400010001;4.00000000000000000000;37;1;KO23-07721;160000;11805285;141743;160000;740000;;;0
0x000000002B2F5EAE;45661;00398174880015345905990440;3054042700002244003900000400000400010001;4.00000000000000000000;37;1;KO23-07721;220000;11812687;141743;220000;900000;;;0
0x000000002B2F5E68;45661;00398174880015345905990440;3054042700003444003900000400000400010001;4.00000000000000000000;37;1;KO23-07721;340000;11805380;141743;340000;1170000;;;0
0x000000002B2F5EA0;45661;00398174880015345905990440;3054042700003544003900000400000400010001;4.00000000000000000000;37;1;KO23-07721;350000;11804793;141743;350000;1220000;;;0
0x000000002B2F5EF5;45661;00398174880015345905990440;3054042700004344003900000400000400010001;4.00000000000000000000;37;1;KO23-07721;430000;11810487;141743;430000;1800000;;;0
0x000000002B2F5E66;45661;00398174880015345905990440;3054042710000144003900000500000500010001;5.00000000000000000000;37;1;KO23-07722;10000;11804902;141744;10000;10000;;;0
0x000000002B2EA971;45660;00398174880015345974990440;3054036660000144000700000200000200010001;2.00000000000000000000;37;1;KO23-07678;10000;11805429;141709;10000;10000;;;0
0x000000002B2EA969;45660;00398174880015345974990440;3054036660002744000700000600000600010001;6.00000000000000000000;37;1;KO23-07678;270000;11804698;141709;270000;1180000;;;0
0x000000002B2EA91A;45660;00398174880015345974990440;3054036660002844000700000800000800010001;8.00000000000000000000;37;1;KO23-07678;280000;11804677;141709;280000;1210000;;;0
0x000000002B2EA96D;45660;00398174880015345974990440;3054036660002944000700000300000300010001;3.00000000000000000000;37;1;KO23-07678;290000;11805161;141709;290000;1290000;;;0
0x000000002B2EA9C7;45660;00398174880015345974990440;3054036660003144000700000600000600010001;6.00000000000000000000;37;1;KO23-07678;310000;11805168;141709;310000;1340000;;;0
